Lexapro;Escitalopramum;Ludzki;;;10 mg;Tabletki powlekane;Escitalopramum 10 mg
Modulis;Ciclosporinum;Weterynaryjny;;pies;100 mg/ml;Roztwór doustny;Ciclosporinum 100 mg/ml
Pronestesic;Procaini hydrochloridum + Adrenalini  tartras;Weterynaryjny;;"koń 
świnia 
owca 
bydło";(40 mg + 0,036 mg)/ml;Roztwór do wstrzykiwań;Procaini hydrochloridum 40 mg/ml + Adrenalini  tartras 0.036 mg/ml
Spasmium comp.;Metamizolum natricum + Hyoscini butylbromidum;Weterynaryjny;;"świnia 
bydło 
pies 
koń";500,0 mg/ml + 4 mg/ml;Roztwór do wstrzykiwań;Metamizolum natricum 500 mg/ml + Hyoscini butylbromidum 4 mg/ml
Zodon;Clindamycinum;Weterynaryjny;;pies;88 mg;Tabletka do rozgryzania i żucia;Clindamycinum 88 mg
Izovag;Isoconazoli nitras;Ludzki;;;10 mg/g;Krem dopochwowy;Isoconazoli nitras 10 mg/g
Oktaseptal;Octenidini dihydrochloridum + Phenoxyethanolum;Ludzki;;;(0,1 g + 2 g)/100 g;Aerozol na skórę, roztwór;Octenidini dihydrochloridum 0.1 g/100 g + Phenoxyethanolum 2 g/100 g
Nicorette Classic Gum;Nicotinum;Ludzki;;;4 mg;Guma do żucia, lecznicza;
Zodon;Clindamycinum;Weterynaryjny;;pies;150 mg;Tabletka do rozgryzania i żucia;Clindamycinum 150 mg
Zodon;Clindamycinum;Weterynaryjny;;pies;264 mg;Tabletka do rozgryzania i żucia;Clindamycinum 264 mg
Acebutolol Aurovitas;Acebutololi hydrochloridum;Ludzki;;;200 mg;Tabletki powlekane;Acebutololi hydrochloridum 221,7 mg 
Abacavir/Lamivudine STADA;Abacavirum + Lamivudinum;Ludzki;;;600 mg + 300 mg;Tabletki powlekane;Abacavirum 600 mg + Lamivudinum 300 mg
Venlafaxine Vitama ;Venlafaxinum;Ludzki;;;37,5 mg;Kapsułki o przedłużonym uwalnianiu, twarde;Venlafaxini hydrochloridum 42.45 mg
Venlafaxine Vitama ;Venlafaxinum;Ludzki;;;75 mg;Kapsułki o przedłużonym uwalnianiu, twarde;Venlafaxini hydrochloridum 84.9 mg
Venlafaxine Vitama ;Venlafaxinum;Ludzki;;;150 mg;Kapsułki o przedłużonym uwalnianiu, twarde;Venlafaxini hydrochloridum 169.8 mg
Venlafaxine Vitama ;Venlafaxinum;Ludzki;;;225 mg;Kapsułki o przedłużonym uwalnianiu, twarde;Venlafaxini hydrochloridum 254.7 mg
Tadamen;Tadalafilum;Ludzki;;;2,5 mg;Tabletki powlekane;Tadalafilum 2.5 mg
Tadamen;Tadalafilum;Ludzki;;;5 mg;Tabletki powlekane;Tadalafilum 5 mg
Tadamen;Tadalafilum;Ludzki;;;10 mg;Tabletki powlekane;Tadalafilum 10 mg
Tadamen;Tadalafilum;Ludzki;;;20 mg;Tabletki powlekane;Tadalafilum 20 mg
Sulovas;Sulodexidum;Ludzki;;;250 LSU ;Kapsułki miękkie;Sulodexidum 250 LSU (25 mg)
Persen forte;Valerianae extractum hydroalcoholicum siccum + Melissae folii extractum siccum + Menthae piperitae folii extractum siccum;Ludzki;;;87,5 mg + 17,5 mg + 17,5 mg;Kapsułki twarde;
Acebutolol Aurovitas;Acebutololi hydrochloridum;Ludzki;;;400 mg;Tabletki powlekane;Acebutololi hydrochloridum 443,4 mg 
Telmisartan Orion;Telmisartanum;Ludzki;;;40 mg;Tabletki;Telmisartanum 40 mg 
Telmisartan Orion;Telmisartanum;Ludzki;;;80 mg;Tabletki;Telmisartanum 80 mg 
Opokan;Meloxicamum;Ludzki;;;7,5 mg;Tabletki ulegające rozpadowi w jamie ustnej;meloksykam 7,5 mg
Anagrelide Glenmark;Anagrelidum;Ludzki;;;0,5 mg;Kapsułki twarde;Anagrelidum 0,5 mg 
Ketonal Fast;Ketoprofenum;Ludzki;Trewasz;;25 mg;Granulat do sporządzania roztworu doustnego;Ketoprofenum 25 mg
Ketonal Fast;Ketoprofenum;Ludzki;Trewasz;;50 mg;Granulat do sporządzania roztworu doustnego;Ketoprofenum 50 mg + Ketoprofenum lysinum 80 mg
Ketonal Sprint;Ketoprofenum;Ludzki;Trewasz Active ;;25 mg;Granulat do sporządzania roztworu doustnego;Ketoprofenum 25 mg + Ketoprofenum lysinum 40,04 mg
Opokan-forte;Meloxicamum;Ludzki;;;15 mg;Tabletki ulegające rozpadowi w jamie ustnej;meloksykam 15 mg
OXiN;Oxygenium;Ludzki;;;21,0 - 22,4 % (v/v);Gaz medyczny sprężony;Oxygenium 21 - 22,4 % (V/V)
Lingabat;Pregabalinum ;Ludzki;;;25 mg;Kapsułki twarde;Pregabalinum 25 mg 
Lingabat;Pregabalinum ;Ludzki;;;75 mg;Kapsułki twarde;Pregabalinum 75 mg
Lingabat;Pregabalinum ;Ludzki;;;150 mg;Kapsułki twarde;Pregabalinum 150 mg 
Lingabat;Pregabalinum ;Ludzki;;;300 mg;Kapsułki twarde;Pregabalinum 300 mg 
Methofill;Methotrexatum;Ludzki;;;2,5 mg ;Tabletki;Methotrexatum 2,5 mg 
Methofill;Methotrexatum;Ludzki;;;10 mg ;Tabletki;Methotrexatum 10 mg 
Anagrelide Ranbaxy;Anagrelidum;Ludzki;;;0,5 mg ;Kapsułki twarde;Anagrelidum 0,5 mg 
Anagrelide Sandoz;Anagrelidum;Ludzki;;;0,5 mg ;Kapsułki twarde;Anagrelidum 0,5 mg 
Tadaxin;Tadalafilum;Ludzki;;;5 mg ;Tabletki powlekane;Tadalafilum 5 mg 
Tadaxin;Tadalafilum;Ludzki;;;10 mg ;Tabletki powlekane;Tadalafilum 10 mg 
Tadaxin;Tadalafilum;Ludzki;;;20 mg ;Tabletki powlekane;Tadalafilum 20 mg 
Xalgin;Metamizolum natricum;Ludzki;;;500 mg;Tabletki;Metamizolum natricum monohydricum 500 mg
Solpadeine Forte TABS;Paracetamolum + Codeini phosphas hemihydricus;Ludzki;Paracetamol + Codeine Omega Pharma;;500 mg + 12,8 mg;Tabletki powlekane;Paracetamolum 500 mg  + Codeinum 12,8 mg 
Penthrox;Methoxyfluranum;Ludzki;;;99,90%;Płyn do sporządzania inhalacji parowej;Methoxyfluranum 99.9 %
Stelara;Ustekinumabum;Ludzki;;;130 mg;Koncentrat do sporządzania roztworu do infuzji;Ustekinumabum 130 mg
Zytiga;Abirateronum;Ludzki;;;500 mg;Tabletki powlekane;Abirateronum 500 mg
Vitaminum B12-SF;Cyanocobalaminum;Ludzki;;;1000 mcg/ml;Roztwór do wstrzykiwań;Cyanocobalaminum 1 mg
Ibum Supermax;Ibuprofenum;Ludzki;;;600 mg;Kapsułki miękkie;Ibuprofenum 600 mg
Bisacodyl GSK;Bisacodylum;Ludzki;;;10 mg;Czopki;Bisacodylum 10 mg
Cilostazol LEK-AM;Cilostazolum;Ludzki;;;50 mg;Tabletki;Cilostazolum 50 mg
Cilostazol LEK-AM;Cilostazolum;Ludzki;;;100 mg;Tabletki;Cilostazolum 100 mg
Ibutact;Ibuprofenum;Ludzki;;;40 mg/ml;Zawiesina doustna;Ibuprofenum 40 mg/ml
Xanax SR;Alprazolamum;Ludzki;;;0,5 mg;Tabletki o przedłużonym uwalnianiu;Alprazolamum 0.5 mg
Espumisan;Simeticonum;Ludzki;;;40 mg/ml;Krople doustne, emulsja;Simeticonum 40 mg/ml
Dindoral, liofilizat dla indyków i bażantów;Szczepionka przeciwko krwotocznemu zapaleniu jelit indyków oraz chorobie marmurkowatej śledziony bażantów;Weterynaryjny;;"bażant 
Indyk";Atenuowany szczep Domermuth wirusa krwotocznego zapalenia jelit indyków (HEV) nie mniej niż 9 EU 1 EU: qs do uzyskania u szczepionych zwierząt surowicy pozytywnej w teście ELISA;Liofilizat;Szczepionka przeciwko krwotocznemu zapaleniu jelit indyków oraz chorobie marmurkowatej śledziony bażantów -
Kesium;Amoxicillinum + Acidum clavulanicum;Weterynaryjny;;pies;500,00 mg + 125,00 mg;Tabletki do rozgryzania i żucia;Amoxicillinum 500 mg + Acidum clavulanicum 125 mg
Xeden;Enrofloxacinum;Weterynaryjny;;kot;15 mg;Tabletka;Enrofloxacinum 15 mg
Xeden;Enrofloxacinum;Weterynaryjny;;pies;50 mg;Tabletka;Enrofloxacinum 50 mg
Xeden;Enrofloxacinum;Weterynaryjny;;pies;150 mg;Tabletka;Enrofloxacinum 150 mg
Octeangin;Octenidini dihydrochloridum;Ludzki;;;2,6 mg;Pastylka twarda;Octenidini dihydrochloridum
Anidulafungin Sandoz;Anidulafunginum;Ludzki;;;100 mg;Proszek do sporządzania koncentratu roztworu do infuzji;Anidulafunginum 100 mg
Lacosamide Intas;Lacosamidum;Ludzki;Lacosamide Eignapharma;;50 mg ;Tabletki powlekane;Lacosamidum 50 mg 
Lacosamide Intas;Lacosamidum;Ludzki;Lacosamide Eignapharma;;100 mg;Tabletki powlekane;Lacosamidum 100 mg
Lacosamide Intas;Lacosamidum;Ludzki;Lacosamide Eignapharma;;150 mg ;Tabletki powlekane;Lacosamidum 150 mg 
Lacosamide Intas;Lacosamidum;Ludzki;Lacosamide Eignapharma;;200 mg ;Tabletki powlekane;Lacosamidum 200 mg 
Virtago;Betahistini dihydrochloridum;Ludzki;;;8 mg ;Tabletki;Betahistini dihydrochloridum 8 mg 
Virtago;Betahistini dihydrochloridum;Ludzki;;;16 mg ;Tabletki;Betahistini dihydrochloridum 16 mg 
Virtago;Betahistini dihydrochloridum;Ludzki;;;24 mg ;Tabletki;Betahistini dihydrochloridum 24 mg 
Atracurium Kalceks;Atracurium;Ludzki;;;10 mg/ml ;Roztwór do wstrzykiwań;Atracurium 10 mg/ml 
Valinger;Sildenafilum;Ludzki;;;25 mg;Tabletki powlekane;Sildenafilum 25 mg
Starazolin Free;Tetryzolini hydrochloridum;Ludzki;;;0,5 mg/mL;Krople do oczu, roztwór;Tetryzolini hydrochloridum 0,5 mg/mL
Imatinib Altan;Imatinibum;Ludzki;;;100 mg ;Kapsułki twarde;Imatinibum 100 mg 
Imatinib Altan;Imatinibum;Ludzki;;;400 mg ;Kapsułki twarde;Imatinibum 400 mg 
Otrivin Regeneracja;Xylometazolini hydrochloridum + Dexpanthenolum;Ludzki;Otrivin Plus;;(1 mg + 50 mg)/ml;Aerozol do nosa, roztwór;Xylometazolini hydrochloridum 1.0 mg/ml  + Dexpanthenolum 50.0 mg/ml 
Everolimus Stada;Everolimusum;Ludzki;;;5 mg ;Tabletki;Everolimusum 5 mg 
Everolimus Stada;Everolimusum;Ludzki;;;10 mg ;Tabletki;Everolimusum 10 mg 
Posaconazole Stada;Posaconazolum;Ludzki;;;40 mg/ml;Zawiesina doustna;Posaconazolum 40 mg/ml 
Euvascor;Atorvastatinum + Perindoprilum argininum;Ludzki;;;10 mg + 5 mg;Kapsułki twarde;Atorvastatinum calcicum trihydricum + Perindoprilum
Euvascor;Atorvastatinum + Perindoprilum argininum;Ludzki;;;20 mg + 5 mg;Kapsułki twarde;Atorvastatinum calcicum trihydricum + Perindoprilum
Euvascor;Atorvastatinum + Perindoprilum argininum;Ludzki;;;40 mg + 5 mg;Kapsułki twarde;Atorvastatinum calcicum trihydricum + Perindoprilum
Menopur;Menotropinum;Ludzki;;;150 IU FSH + 150 IU LH;Proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań;Menotropinum (FSH i LH) 150 IU FSH + 150 IU LH
Euvascor;Atorvastatinum + Perindoprilum argininum;Ludzki;;;10 mg + 10 mg;Kapsułki twarde;Atorvastatinum calcicum trihydricum + Perindoprilum
Euvascor;Atorvastatinum + Perindoprilum argininum;Ludzki;;;20 mg + 10 mg;Kapsułki twarde;Atorvastatinum calcicum trihydricum + Perindoprilum
Euvascor;Atorvastatinum + Perindoprilum argininum;Ludzki;;;40 mg + 10 mg;Kapsułki twarde;Atorvastatinum calcicum trihydricum + Perindoprilum
Parvaxor;Atorvastatinum + Perindoprilum argininum;Ludzki;;;10 mg + 5 mg;Kapsułki twarde;Atorvastatinum calcicum trihydricum + Perindoprilum argininum
Parvaxor;Atorvastatinum + Perindoprilum argininum;Ludzki;;;20 mg + 5 mg;Kapsułki twarde;Atorvastatinum calcicum trihydricum 20 mg + Perindoprilum argininum 5 mg 
Parvaxor;Atorvastatinum + Perindoprilum argininum;Ludzki;;;40 mg + 5 mg;Kapsułki twarde;Atorvastatinum calcicum trihydricum 40 mg + Perindoprilum argininum 5 mg 
Parvaxor;Atorvastatinum + Perindoprilum argininum;Ludzki;;;10 mg + 10 mg;Kapsułki twarde;Atorvastatinum calcicum trihydricum 10 mg + Perindoprilum argininum 10 mg 
Parvaxor;Atorvastatinum + Perindoprilum argininum;Ludzki;;;20 mg + 10 mg;Kapsułki twarde;Atorvastatinum calcicum trihydricum 20 mg + Perindoprilum argininum 10 mg
Parvaxor;Atorvastatinum + Perindoprilum argininum;Ludzki;;;40 mg + 10 mg;Kapsułki twarde;Atorvastatinum calcicum trihydricum 40 mg + Perindoprilum argininum 10 mg 
Tardyferon-Fol;Ferrosi sulfas + Acidum folicum;Ludzki;;;80 mg jonów żelaza (II) + 0,35 mg;Tabletki o przedłużonym uwalnianiu;Ferrosi sulfas 80 mg jonów żelaza (II) + Acidum folicum 0.35 mg
Dezaftan med;Cetylpyridinii chloridum + Lidocaini hydrochloridum monohydricum + Zinci gluconas;Ludzki;;;(2,9 mg + 1,96 mg + 25,6 mg)/ml;Aerozol do stosowania w jamie ustnej, roztwór;Cetylpyridinii chloridum 2.9 mg/ml + Lidocaini hydrochloridum monohydricum 1.96 mg/ml + Zinci gluconas 25.6 mg/ml
Dextin;Dexketoprofenum;Ludzki;;;25 mg ;Tabletki powlekane;Dexketoprofenum 25 mg 
Comfortin;Hydroxyzini hydrochloridum;Ludzki;;;25 mg;Tabletki powlekane;Hydroxyzini hydrochloridum 25 mg
Avishield ND;Szczepionka przeciw rzekomemu pomorowi ptaków (chorobie Newcastle), żywa;Weterynaryjny;;"kura 
Indyk";Żywy, lentogeniczny wirus choroby Newcastle (rzekomego pomoru ptaków), szczep LaSota, nie mniejniż 10^6,0 i nie więcej niż 10^7,0 TCID50.TCID50 = dawka zakaźna w 50% hodowli tkanek;Liofilizat do sporządzania zawiesiny;
Aripiprazole Aurovitas;Aripiprazolum;Ludzki;Aripiprazole Apotex;;5 mg ;Tabletki;Aripiprazolum 5 mg 
Aripiprazole Aurovitas;Aripiprazolum;Ludzki;Aripiprazole Apotex;;10 mg ;Tabletki;Aripiprazolum 10 mg 
Aripiprazole Aurovitas;Aripiprazolum;Ludzki;Aripiprazole Apotex;;15 mg ;Tabletki;Aripiprazolum 15 mg 
Aripiprazole Aurovitas;Aripiprazolum;Ludzki;Aripiprazole Apotex;;30 mg ;Tabletki;Aripiprazolum 30 mg 
Storvas CRT;Atorvastatinum;Ludzki;;;30 mg;Tabletki powlekane;Atorvastatinum 30 mg
Storvas CRT;Atorvastatinum;Ludzki;;;60 mg;Tabletki powlekane;Atorvastatinum calcicum trihydricum 60 mg
Dulsevia;Duloxetinum;Ludzki;;;90 mg ;Kapsułki dojelitowe, twarde;Duloxetinum 90 mg 
Dustar;Dutasteridum;Ludzki;;;0,5 mg ;Kapsułki miękkie;Dutasteridum 0,5 mg 
Doxorion;Doxazosinum;Ludzki;;;1 mg;Tabletki;Doxazosini mesilas 1.21 mg
Doxorion;Doxazosinum;Ludzki;;;2 mg;Tabletki;Doxazosini mesilas 2.42 mg
Doxorion;Doxazosinum;Ludzki;;;4 mg;Tabletki;Doxazosini mesilas 4.84 mg
Lacosamide Stada;Lacosamidum;Ludzki;;;50 mg ;Tabletki powlekane;Lacosamidum 50 mg 
Sudafed Xylospray DEX dla dzieci;Xylometazolini hydrochloridum + Dexpanthenolum;Ludzki;;;(0,5 mg + 50 mg)/ml;Aerozol do nosa, roztwór;Xylometazolini hydrochloridum 0,5 mg/ml  + Dexpanthenolum 50 mg/ml 
Lacosamide Stada;Lacosamidum;Ludzki;;;100 mg ;Tabletki powlekane;Lacosamidum 100 mg 
Lacosamide Stada;Lacosamidum;Ludzki;;;150 mg ;Tabletki powlekane;Lacosamidum 150 mg 
Lacosamide Stada;Lacosamidum;Ludzki;;;200 mg ;Tabletki powlekane;Lacosamidum 200 mg 
Sudafed Xylospray DEX;Xylometazolini hydrochloridum + Dexpanthenolum;Ludzki;;;(1 mg + 50 mg)/ml;Aerozol do nosa, roztwór;Xylometazolini hydrochloridum 1 mg/ml  + Dexpanthenolum 50 mg/ml 
Onivyde pegylated liposomal;Irinotecani hydrochloridum trihydricum;Ludzki;Onivyde;;4,3 mg/ml;Koncentrat do sporządzania roztworu do infuzji;Irinotecani hydrochloridum trihydricum 4.3 mg/ml
Emtricitabine/Tenofovir disoproxil Zentiva;Emtricitabinum + Tenofovirum disoproxilum;Ludzki;;;200 mg + 245 mg;Tabletki powlekane;Emtricitabinum 200 mg + Tenofovirum disoproxilum 245 mg
Everolimus Vipharm;Everolimusum;Ludzki;;;2,5 mg ;Tabletki;Everolimusum 2,5 mg 
Everolimus Vipharm;Everolimusum;Ludzki;;;5 mg ;Tabletki;Everolimusum 5 mg 
Everolimus Vipharm;Everolimusum;Ludzki;;;10 mg ;Tabletki;Everolimusum 10 mg 
Glyxambi;Empagliflozinum + Linagliptinum;Ludzki;;;10 mg + 5 mg;Tabletki powlekane;Empagliflozinum 10 mg + Linagliptinum 5 mg
Glyxambi;Empagliflozinum + Linagliptinum;Ludzki;;;25 mg + 5 mg;Tabletki powlekane;Empagliflozinum 25 mg + Linagliptinum 5 mg
Furagina FORTE APTEO MED;Furazidinum;Ludzki;FURAMIX;;100 mg;Tabletki;Furazidinum 100 mg
DropiCe;Acidum ascorbicum;Ludzki;;;100 mg/ml;Krople doustne, roztwór;Acidum ascorbicum 100 mg/ml
Bortezomib Hospira;Bortezomibum;Ludzki;;;3,5 mg;Proszek do sporządzania roztworu do wstrzykiwań;Bortezomibum 3.5 mg
Solpadeine Max;Paracetamolum + Coffeinum + Codeini phosphas hemihydricus;Ludzki;;;500 mg  + 30 mg  + 12,8 mg ;Tabletki musujące;Paracetamolum 500 mg  + Coffeinum 30 mg  + Codeini phosphas hemihydricus 12,8 mg 
Ninlaro;Ixazomibum;Ludzki;;;2,3 mg;Kapsułki twarde;Ixazomibum 2.3 mg
Ninlaro;Ixazomibum;Ludzki;;;3 mg;Kapsułki twarde;Ixazomibum 3 mg
Ninlaro;Ixazomibum;Ludzki;;;4 mg;Kapsułki twarde;Ixazomibum 4 mg
Granpidam;Sildenafilum;Ludzki;;;20 mg;Tabletki powlekane;Sildenafilum 20 mg
Venclyxto;Venetoclaxum;Ludzki;;;10 mg;Tabletki powlekane;Venetoclaxum 10 mg
Venclyxto;Venetoclaxum;Ludzki;;;50 mg;Tabletki powlekane;Venetoclaxum 50 mg
Venclyxto;Venetoclaxum;Ludzki;;;100 mg;Tabletki powlekane;Venetoclaxum 100 mg
SomaKit TOC;Edotreotidum;Ludzki;;;40 mcg;Zestaw do sporządzania preparatu radiofarmaceutycznego;Edotreotidum 40 mcg
Ampril 10 mg tabletki;Ramiprilum;Ludzki;;;10 mg;Tabletki;Ramiprilum 10 mg
Parsabiv;Etelcalcetidum;Ludzki;;;2,5 mg;Roztwór do wstrzykiwań;Etelcalcetidum 2.5 mg
Parsabiv;Etelcalcetidum;Ludzki;;;5 mg;Roztwór do wstrzykiwań;Etelcalcetidum 5 mg
Parsabiv;Etelcalcetidum;Ludzki;;;10 mg;Roztwór do wstrzykiwań;Etelcalcetidum 10 mg
Anagrelidum AOP;Anagrelidum;Ludzki;;;0,5 mg;Kapsułki twarde;Anagrelidum 0,5 mg 
INHIPEP;Omeprazolum;Ludzki;;;10 mg ;Kapsułki dojelitowe, twarde;Omeprazolum 10 mg 
Ocaliva;Acidum obeticholicum;Ludzki;;;5 mg;Tabletki powlekane;Acidum obeticholicum 5 mg
Ocaliva;Acidum obeticholicum;Ludzki;;;10 mg;Tabletki powlekane;Acidum obeticholicum 10 mg
Nebicard;Nebivololum;Ludzki;;;10 mg;Tabletki;Nebivololum 10 mg
Rekovelle;Folitropinum delta;Ludzki;;;12 mcg/0,36 ml;Roztwór do wstrzykiwań;Folitropinum delta 12 mcg/0,36 ml
Rekovelle;Folitropinum delta;Ludzki;;;36 mcg/1,08 ml;Roztwór do wstrzykiwań;Folitropinum delta 36 mcg/1,08 ml
Rekovelle;Folitropinum delta;Ludzki;;;72 mcg/2,16 ml;Roztwór do wstrzykiwań;Folitropinum delta 72 mcg/2,16 ml
Lipanthyl NT 145;Fenofibratum;Ludzki;;;145 mg;Tabletki powlekane;Fenofibratum 145 mg
Nasometin;Mometasoni furoas;Ludzki;;;50 mcg/dawkę odmierzoną;Aerozol do nosa, zawiesina;Mometasoni furoas 50 mcg/dawkę odmierzoną
Altabactin;Bacitracinum + Neomycinum;Ludzki;;;(250 mg + 5 IU)/g ;Maść;Neomycinum 5 mg/g + Bacitracinum 250 IU/g
Tivicay;Dolutegravirum;Ludzki;;;10 mg;Tabletki powlekane;Dolutegravirum 10 mg
Tivicay;Dolutegravirum;Ludzki;;;25 mg;Tabletki powlekane;Dolutegravirum 25 mg
Vigantoletten 1000;Cholecalciferolum;Ludzki;;;25 mcg (1000 j.m.);Tabletki;Cholecalciferolum 25 mcg (1000 j.m.)
Rowachol;Produkt złożony;Ludzki;;;-;Kapsułki miękkie;Produkt złożony -
Nosox Classic;Oxymetazolini hydrochloridum;Ludzki;;;0,05%;Aerozol do nosa, roztwór;Oxymetazolini hydrochloridum 0.05 g
Nosox Junior;Oxymetazolini hydrochloridum;Ludzki;;;0,03%;Aerozol do nosa, roztwór;Oxymetazolini hydrochloridum 0.025 g
Efferalgan;Paracetamolum;Ludzki;;;500 mg;Tabletki musujące;
Sinupret extract;Produkt ziołowy;Ludzki;;;-;Tabletki drażowane;
Escitalopram Actavis;Escitalopramum;Ludzki;;;10 mg;Tabletki powlekane;Escitalopramum 10 mg
Noxizol;Zolpidemi tartras;Ludzki;;;10 mg;Tabletki powlekane;Zolpidemi tartras 10 mg
Sortis 80;Atorvastatinum;Ludzki;;;80 mg;Tabletki powlekane;Atorvastatinum 80 mg
Loperamid APTEO MED;Loperamidi hydrochloridum;Ludzki;;;2 mg;Kapsułki twarde;Loperamidi hydrochloridum 2 mg
Sortis 10;Atorvastatinum;Ludzki;;;10 mg;Tabletki powlekane;Atorvastatinum 10 mg
Dalvocans;Caspofunginum;Ludzki;;;50 mg;Proszek do sporządzania koncentratu roztworu do infuzji;Caspofungini acetas
Nifelox;Solifenacini succinas;Ludzki;;;5 mg;Tabletki powlekane;Solifenacini succinas 5 mg
Dalvocans;Caspofunginum;Ludzki;;;70 mg;Proszek do sporządzania koncentratu roztworu do infuzji;Caspofungini acetas
Caspofungin Ranbaxy;Caspofunginum;Ludzki;;;50 mg ;Proszek do sporządzania koncentratu roztworu do infuzji;Caspofunginum 50 mg 
Caspofungin Ranbaxy;Caspofunginum;Ludzki;;;70 mg ;Proszek do sporządzania koncentratu roztworu do infuzji;Caspofunginum 70 mg 
Nifelox;Solifenacini succinas;Ludzki;;;10 mg;Tabletki powlekane;Solifenacini succinas 10 mg
Mivago;Solifenacini succinas;Ludzki;;;5 mg;Tabletki powlekane;Solifenacini succinas 5 mg
Lutezin;Progesteronum;Ludzki;;;50 mg;Tabletki dopochwowe;Progesteronum 50 mg
Lutezin;Progesteronum;Ludzki;;;100 mg;Tabletki dopochwowe;Progesteronum 100 mg
Milvane;Gestodenum + Ethinylestradiolum;Ludzki;;;"beżowe: 0,05 mg + 0,03 mg; ciemnobrązowe: 0,07 mg + 0,04 mg; białe: 0,10 mg + 0,03 mg";Tabletki drażowane;"Gestodenum beżowe: 0,05 mg; ciemnobrązowe: 0,07 mg; białe: 0,10 mg  + Ethinylestradiolum beżowe: 0,03 mg; ciemnobrązowe: 0,04 mg; białe: 0,03 mg "
Lutezin;Progesteronum;Ludzki;;;200 mg;Tabletki dopochwowe;Progesteronum 200 mg
Elocom;Mometasoni furoas;Ludzki;;;1 mg/g;Maść;Mometasoni furoas 1 mg/g
Levomine mini;Ethinylestradiolum + Levonorgestrelum;Ludzki;;;20 mcg + 100 mcg;Tabletki powlekane;Ethinylestradiolum + Levonorgestrelum
INHIPEP;Omeprazolum;Ludzki;;;20 mg ;Kapsułki dojelitowe, twarde;Omeprazolum 20 mg 
INHIPEP;Omeprazolum;Ludzki;;;40 mg ;Kapsułki dojelitowe, twarde;Omeprazolum 40 mg 
Bedicort G;Betamethasonum + Gentamicinum;Ludzki;;;(0,5 mg + 1 mg)/g;Maść;
Trifas 20;Torasemidum;Ludzki;;;5 mg/ml;Roztwór do wstrzykiwań;Torasemidum 5 mg/ml
Pluset;Follicle stimulating hormone (FSHp + Luteinizing hormone (LHp);Weterynaryjny;;bydło;50 j.m. + 50 j.m.;Proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań;Follicle stimulating hormone (FSHp) 50 j.m. + Luteinizing hormone (LHp) 50 j.m.
Zoletil 50;Tyletaminum + Zolazepamum;Weterynaryjny;;"kot 
pies";25 mg/ml + 25 mg/ml;Liofilizat i rozpuszczalnik do sporządzania roztworu do wstrzykiwań;Tyletaminum 25 mg/ml + Zolazepamum 25 mg/ml
Zoletil 100;Tyletaminum + Zolazepamum;Weterynaryjny;;"kot 
pies";50 mg/ml + 50 mg/ml;Liofilizat i rozpuszczalnik do sporządzania roztworu do wstrzykiwań;Tyletaminum 50 mg/ml + Zolazepamum 50 mg/ml
Citramox;Amoxicillinum trihydricum;Weterynaryjny;;"świnia 
kura 
kaczka 
Indyk";1000 mg/g;Proszek do podania w wodzie do picia;Amoxicillinum trihydricum 1000 mg/g
Halagon;Halofuginone lactate;Weterynaryjny;;bydło;0,5 mg/ml;Roztwór doustny;Halofuginone ( as lactate salt) 0.5 mg/ml
Sedadex 0,1 mg/ml roztwór do wstrzykiwa ń  dla psów i kotów ;Dexmedetomidini hydrochloridum;Weterynaryjny;;"pies 
kot";0,1 mg/ml;Roztwór do wstrzykiwań;Dexmedetomidini hydrochloridum 0.1 mg/ml
Sedadex 0,5 mg/ml roztwór do wstrzykiwa ń  dla psów i kotów ;Dexmedetomidini hydrochloridum;Weterynaryjny;;"kot 
pies";0,5 mg/ml;Roztwór do wstrzykiwań;Dexmedetomidini hydrochloridum 0.5 mg/ml
Revlimid;Lenalidomidum;Ludzki;;;20 mg;Kapsułki twarde;Lenalidomidum 20 mg
Malarone;Atovaquonum + Proguanili hydrochloridum;Ludzki;;;250 mg + 100 mg;Tabletki powlekane;Atovaquonum 250 mg + Proguanili hydrochloridum 100 mg
Calcibel;Calcii gluconas ad iniectabile + Magnesii chloridum hexahydricum + Acidum boricum;Weterynaryjny;;"bydło 
świnia 
owca 
koza 
koń";240 mg/ml + 60 mg/ml + 60 mg/ml;Roztwór do infuzji;Calcii gluconas ad iniectabile 240 mg/ml + Magnesii chloridum hexahydricum 60 mg/ml + Acidum boricum 60 mg/ml
Tobramycyna SUN;Tobramycinum;Ludzki;;;300 mg/5 ml;Roztwór do nebulizacji;Tobramycinum 300 mg/ampułkę
Caspofungin Zentiva;Caspofunginum;Ludzki;;;50 mg;Proszek do sporządzania koncentratu roztworu do infuzji;Caspofungini acetas 55.52 mg
Caspofungin Zentiva;Caspofunginum;Ludzki;;;70 mg;Proszek do sporządzania koncentratu roztworu do infuzji;Caspofungini acetas 77.69 mg
Dutasteride Belupo;Dutasteridum;Ludzki;;;0,5 mg;Kapsułki miękkie;
Ibufen;Ibuprofenum;Ludzki;;;200 mg;Czopki;Ibuprofenum 200 mg
Fucidin;Acidum fusidicum;Ludzki;;;20 mg/g;Krem;Acidum fusidicum 20 mg/g
